469,9780385737944,The Maze Runner,James Dashner, Delacorte Press,"[u'October', u'6th', u'2009\n']",9780385738781,The Death Cure (Maze Runner Series #3),James Dashner,Random House Children's Books,2013
470,9780385738750,The Scorch Trials,James Dashner, Delacorte Press,"[u'October', u'12th', u'2010\n']",9780385738767,The Scorch Trials (Maze Runner Series #2),James Dashner,Random House Children's Books,2011
471,9780385738774,The Death Cure,James Dashner, Delacorte Books for Young Readers,"[u'October', u'11th', u'2011\n']",9780385738781,The Death Cure (Maze Runner Series #3),James Dashner,Random House Children's Books,2013
472,9780385742498,Enders,Lissa Price, Delacorte Press,"[u'January', u'7th', u'2014\n']",9780385742504,Enders,Lissa Price,Random House Children's Books,2015
473,9780385751063,The Boy in the Striped Pyjamas,John Boyne, David Fickling Books,"[u'September', u'12th', u'2006\n']",9781848424951,The Boy in the Striped Pyjamas,John Boyne,"Hern, Nick Books",2015
474,9780385905169,The Necromancer: The Secrets of The Immortal Nicholas Flamel,Michael Scott, Delacorte Books for Young Readers,"[u'May', u'25th', u'2010\n']",9780385736008,The Alchemyst (The Secrets of the Immortal Nicholas Flamel #1),Michael Scott,Random House Children's Books,2008
475,9780385905169,The Necromancer: The Secrets of The Immortal Nicholas Flamel,Michael Scott, Delacorte Books for Young Readers,"[u'May', u'25th', u'2010\n']",9780385737289,The Magician (The Secrets of the Immortal Nicholas Flamel #2),Michael Scott,Random House Children's Books,2009
476,9780385907507,Moon Over Manifest,Clare Vanderpool, Delacorte Books for Young Readers,"[u'October', u'12th', u'2010\n']",9780375858291,Moon Over Manifest,Clare Vanderpool,Random House Children's Books,2011
477,9780393068573,Stitches: A Memoir,David Small, W. W. Norton & Company,"[u'September', u'8th', u'2009\n']",9780393068573,Stitches: A Memoir,David Small,"Norton, W. W. & Company, Inc.",2009
478,9780393324822,Stiff: The Curious Lives of Human Cadavers,Mary Roach, W. W. Norton & Company,[u'2004\n'],9780393324822,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Norton, W. W. & Company, Inc.",2004
479,9780393327656,"The End of Faith: Religion, Terror, and the Future of Reason",Sam Harris, W. W. Norton & Company,"[u'September', u'17th', u'2005\n']",9780393327656,"The End of Faith: Religion, Terror, and the Future of Reason",Sam Harris,"Norton, W. W. & Company, Inc.",2005
480,9780393343403,The Swerve: How the World Became Modern,Stephen Greenblatt, W. W. Norton & Company,"[u'September', u'4th', u'2012\n']",9780393343403,The Swerve: How the World Became Modern,Stephen Greenblatt,"Norton, W. W. & Company, Inc.",2012
481,9780393351392,The Book of Negroes,Lawrence Hill, W. W. Norton & Company,"[u'January', u'12th', u'2015\n']",9780393351392,The Book of Negroes,Lawrence Hill,"Norton, W. W. & Company, Inc.",2015
482,9780394528366,Master of the Senate,Robert A. Caro, Knopf,"[u'April', u'23rd', u'2002\n']",9780394720951,"Master of the Senate: The Years of Lyndon Johnson, Volume 3",Robert A. Caro,Knopf Doubleday Publishing Group,2003
483,9780399154140,Mistress of the Art of Death,Ariana Franklin, G.P. Putnam's Sons,"[u'February', u'6th', u'2007\n']",9780425219256,Mistress of the Art of Death (Mistress of the Art of Death Series #1),Ariana Franklin,Penguin Publishing Group,2008
484,9780399154140,Mistress of the Art of Death,Ariana Franklin, G.P. Putnam's Sons,"[u'February', u'6th', u'2007\n']",9780425225745,The Serpent's Tale (Mistress of the Art of Death Series #2),Ariana Franklin,Penguin Publishing Group,2009
485,9780399154645,The Serpent's Tale,Ariana Franklin, Putnam Adult,"[u'January', u'31st', u'2008\n']",9780425225745,The Serpent's Tale (Mistress of the Art of Death Series #2),Ariana Franklin,Penguin Publishing Group,2009
486,9780399155000,Phantom Prey,John Sandford, G.P. Putnam's Sons,"[u'May', u'6th', u'2008\n']",9780425227985,Phantom Prey (Lucas Davenport Series #18),John Sandford,Penguin Publishing Group,2009
487,9780399155079,Confessions of a Contractor,Richard  Murphy, Putnam Adult,"[u'August', u'14th', u'2008\n']",9781501270819,Confessions of a Contractor,Richard Murphy,Brilliance Audio,2015
488,9780399155345,The Help,Kathryn Stockett, Amy Einhorn Books,"[u'February', u'10th', u'2009\n']",9780425232200,The Help,Kathryn Stockett,Penguin Publishing Group,2011
489,9780399156571,The Search,Nora Roberts, Putnam Adult,"[u'July', u'6th', u'2010\n']",9780515149487,The Search,Nora Roberts,Penguin Publishing Group,2011
490,9780399157226,The Weird Sisters,Eleanor Brown, Amy Einhorn Books/Putnam,"[u'January', u'20th', u'2011\n']",9780425244142,The Weird Sisters,Eleanor Brown,Penguin Publishing Group,2012
491,9780399157448,Chasing Fire,Nora Roberts, Putnam,"[u'April', u'12th', u'2011\n']",9780515150636,Chasing Fire,Nora Roberts,Penguin Publishing Group,2012
492,9780399159374,The Witness,Nora Roberts, G.P. Putnam's Sons,"[u'April', u'17th', u'2012\n']",9780515151336,The Witness,Nora Roberts,Penguin Publishing Group,2014
493,9780399160479,Command Authority,Tom Clancy, G.P. Putnam's Sons,"[u'December', u'3rd', u'2013\n']",9780425275139,Command Authority,Tom Clancy,Penguin Publishing Group,2014
494,9780399161728,Slated,Teri Terry, The Penguin Group,"[u'January', u'24th', u'2013\n']",9780142425039,Slated (Slated Series #1),Teri Terry,Penguin Young Readers Group,2013
495,9780399162091,We Are All Completely Beside Ourselves,Karen Joy Fowler, G.P. Putnam's Sons,"[u'May', u'30th', u'2013\n']",9780142180822,We Are All Completely Beside Ourselves,Karen Joy Fowler,Penguin Publishing Group,2014
496,9780399167065,Big Little Lies,Liane Moriarty, Berkley,"[u'July', u'29th', u'2014\n']",9780425274866,Big Little Lies,Liane Moriarty,Penguin Publishing Group,2015
497,9780399244551,The Burning Bridge,John Flanagan, Philomel Books,"[u'June', u'8th', u'2006\n']",9780142408421,The Burning Bridge (Ranger's Apprentice Series #2),John Flanagan,Penguin Young Readers Group,2007
498,9780399252648,Mockingbird,Kathryn Erskine, Philomel Books,"[u'April', u'15th', u'2010\n']",9780142417751,Mockingbird,Kathryn Erskine,Penguin Young Readers Group,2011
499,9780399254123,Between Shades of Gray,Ruta Sepetys, Philomel Books,"[u'March', u'22nd', u'2011\n']",9780142420591,Between Shades of Gray,Ruta Sepetys,Penguin Young Readers Group,2012
500,9780399254826,Nightshade,Andrea Cremer, Philomel,"[u'October', u'19th', u'2010\n']",9780142419809,Nightshade (Nightshade Series #1),Andrea Cremer,Penguin Young Readers Group,2011
501,9780399256271,The Apothecary,Maile Meloy, G.P. Putnam’s Sons,"[u'October', u'4th', u'2011\n']",9780142422069,The Apothecary (Apothecary Series #1),Maile Meloy,Penguin Young Readers Group,2013
502,9780399256776,Champion,Marie Lu, Putnam Juvenile,"[u'November', u'5th', u'2013\n']",9780147512284,Champion (Marie Lu's Legend Series #3),Marie Lu,Penguin Young Readers Group,2014
503,9780399256929,Out of the Easy,Ruta Sepetys, Philomel Books,"[u'February', u'12th', u'2013\n']",9780147508430,Out of the Easy,Ruta Sepetys,Penguin Young Readers Group,2014
504,9780399257537,Legend,Marie Lu, Putnam,"[u'November', u'29th', u'2011\n']",9780147512284,Champion (Marie Lu's Legend Series #3),Marie Lu,Penguin Young Readers Group,2014
505,9780425194850,Undead and Unwed,MaryJanice Davidson, Berkley,"[u'March', u'2nd', u'2004\n']",9780425197486,Undead and Unemployed (Betsy Taylor Series #2),MaryJanice Davidson,Penguin Publishing Group,2004
506,9780425194850,Undead and Unwed,MaryJanice Davidson, Berkley,"[u'March', u'2nd', u'2004\n']",9780425207222,Undead and Unappreciated (Betsy Taylor Series #3),MaryJanice Davidson,Penguin Publishing Group,2005
507,9780425197486,Undead and Unemployed,MaryJanice Davidson, Berkley,"[u'August', u'3rd', u'2004\n']",9780425197486,Undead and Unemployed (Betsy Taylor Series #2),MaryJanice Davidson,Penguin Publishing Group,2004
508,9780425197486,Undead and Unemployed,MaryJanice Davidson, Berkley,"[u'August', u'3rd', u'2004\n']",9780425207222,Undead and Unappreciated (Betsy Taylor Series #3),MaryJanice Davidson,Penguin Publishing Group,2005
509,9780425198681,Pattern Recognition,William Gibson, Berkley Publishing,"[u'February', u'2005\n']",9780425198681,Pattern Recognition,William Gibson,Penguin Publishing Group,2005
510,9780425198780,Tempting Danger,Eileen Wilks, Berkley,"[u'October', u'5th', u'2004\n']",9780425198780,Tempting Danger (Lupi Series #1),Eileen Wilks,Penguin Publishing Group,2004
511,9780425204306,Broken Prey,John Sandford, Berkley,"[u'May', u'2nd', u'2006\n']",9780425204306,Broken Prey (Lucas Davenport Series #16),John Sandford,Penguin Publishing Group,2006
512,9780425204337,Undead and Unappreciated,MaryJanice Davidson, Berkley Sensation,"[u'July', u'5th', u'2005\n']",9780425207222,Undead and Unappreciated (Betsy Taylor Series #3),MaryJanice Davidson,Penguin Publishing Group,2005
513,9780425210741,The Last Witness,Jilliane Hoffman, Berkley,"[u'July', u'5th', u'2006\n']",9781477849552,Last Witness,Jilliane Hoffman,Thomas & Mercer,2014
514,9780425210819,Undead and Unreturnable,MaryJanice Davidson, Berkley,"[u'May', u'30th', u'2006\n']",9780425207222,Undead and Unappreciated (Betsy Taylor Series #3),MaryJanice Davidson,Penguin Publishing Group,2005
515,9780425212035,Grave Surprise,Charlaine Harris, Berkley Hardcover,"[u'September', u'26th', u'2006\n']",9780425214701,Grave Surprise (Harper Connelly Series #2),Charlaine Harris,Penguin Publishing Group,2007
516,9780425212868,Slave to Sensation,Nalini Singh, Berkley Sensation,"[u'September', u'5th', u'2006\n']",9780425212868,Slave to Sensation (Psy-Changeling Series #1),Nalini Singh,Penguin Publishing Group,2006
517,9780425215999,Undead and Unpopular,MaryJanice Davidson, Berkley,"[u'May', u'1st', u'2007\n']",9780425207222,Undead and Unappreciated (Betsy Taylor Series #3),MaryJanice Davidson,Penguin Publishing Group,2005
518,9780425216590,On the Prowl,Patricia Briggs, Berkley,"[u'August', u'7th', u'2007\n']",9780425216590,On the Prowl,Patricia Briggs,Penguin Publishing Group,2007
519,9780425226001,"The Soloist: A Lost Dream, an Unlikely Friendship, and the Redemptive Power of Music",Steve Lopez, Berkley Trade,"[u'September', u'30th', u'2008\n']",9781440638275,"The Soloist (Movie Tie-In): A Lost Dream, an Unlikely Friendship, and the Redemptive Power of Music",Steve Lopez,Penguin Publishing Group,2008
520,9780425227947,The Darkest Hour,Maya Banks, Berkley,"[u'September', u'7th', u'2010\n']",9780425227947,The Darkest Hour (KGI Series #1),Maya Banks,Penguin Publishing Group,2010
521,9780425235676,Flirt,Laurell K. Hamilton, Berkley,"[u'February', u'2nd', u'2010\n']",9780515148978,Flirt (Anita Blake Vampire Hunter Series #18),Laurell K. Hamilton,Penguin Publishing Group,2011
522,9780425238974,Daughters of Rome,Kate Quinn, Berkley,"[u'April', u'5th', u'2011\n']",9780425238974,Daughters of Rome (Empress of Rome Series #2),Kate Quinn,Penguin Publishing Group,2011
523,9780425266878,Shadow Catcher,James R. Hannibal, Berkley,"[u'October', u'1st', u'2013\n']",9780425266878,Shadow Catcher: A Novel,James R. Hannibal,Penguin Publishing Group,2013
524,9780425266892,Shadow Maker,James R. Hannibal, Berkley,"[u'June', u'3rd', u'2014\n']",9780425266892,Shadow Maker,James R. Hannibal,Penguin Publishing Group,2014
525,9780434017843,The Monsters of Templeton,Lauren Groff, Voice,"[u'February', u'5th', u'2008\n']",9780316434713,The Monsters of Templeton: A Novel,Lauren Groff,Hachette Books,2016
526,9780434020805,The Magician King,Lev Grossman, William Heinemann,"[u'August', u'9th', u'2011\n']",9780452298019,The Magician King (Magicians Series #2),Lev Grossman,Penguin Publishing Group,2012
527,9780434021772,The Panopticon,Jenni Fagan, William Heinemann Ltd,"[u'May', u'3rd', u'2012\n']",9780385347952,The Panopticon,Jenni Fagan,Crown/Archetype,2014
528,9780439023481,The Hunger Games,Suzanne Collins, Scholastic Press,"[u'September', u'14th', u'2008\n']",9780439023528,The Hunger Games (Hunger Games Series #1),Suzanne Collins,"Scholastic, Inc.",2010
529,9780439023498,Catching Fire,Suzanne Collins, Scholastic Press,"[u'September', u'1st', u'2009\n']",9780545586177,Catching Fire (Hunger Games Series #2),Suzanne Collins,"Scholastic, Inc.",2013
530,9780439023511,Mockingjay,Suzanne Collins, Scholastic Press,"[u'August', u'24th', u'2010\n']",9780545663267,Mockingjay (Hunger Games Series #3),Suzanne Collins,"Scholastic, Inc.",2014
531,9780439358071,Harry Potter and the Order of the Phoenix,J.K. Rowling, Scholastic Inc.,"[u'August', u'10th', u'2004\n']",9780439358071,Harry Potter and the Order of the Phoenix (Harry Potter Series #5),J. K. Rowling,"Scholastic, Inc.",2004
532,9780439372947,Chasing Vermeer,Blue Balliett, Scholastic Press,"[u'June', u'1st', u'2004\n']",9780439372978,Chasing Vermeer,Blue Balliett,"Scholastic, Inc.",2005
533,9780439636483,Private Peaceful,Michael Morpurgo, Scholastic Press,"[u'October', u'1st', u'2004\n']",9780439636537,Private Peaceful,Michael Morpurgo,"Scholastic, Inc.",2006
534,9780439672443,The Fire Within,Chris d'Lacey, Scholastic Inc.,"[u'March', u'1st', u'2007\n']",9780439672443,The Fire Within (The Last Dragon Chronicles Series #1),Chris d'Lacey,"Scholastic, Inc.",2007
535,9780439693684,The Wright 3,Blue Balliett, Scholastic Paperbacks,"[u'June', u'1st', u'2007\n']",9780439693684,Wright 3,Blue Balliett,"Scholastic, Inc.",2007
536,9780439709101,Tintenherz,Cornelia Funke, Scholastic Inc,"[u'June', u'1st', u'2005\n']",9785389086579,TINTENHERZ,Cornelia Funke,Machaon,2014
537,9780439785969,Harry Potter and the Half-Blood Prince,J.K. Rowling, Scholastic,"[u'September', u'16th', u'2006\n']",9780439785969,Harry Potter and the Half-Blood Prince (Harry Potter Series #6),J. K. Rowling,"Scholastic, Inc.",2006
538,9780439813785,The Invention of Hugo Cabret,Brian Selznick, Scholastic,"[u'April', u'1st', u'2007\n']",9780439813785,The Invention of Hugo Cabret,Brian Selznick,"Scholastic, Inc.",2007
539,9780439943468,A Darkling Plain,Philip Reeve, Scholastic,"[u'February', u'5th', u'2007\n']",9781338201154,"A Darkling Plain (Mortal Engines, Book 4)",Philip Reeve,"Scholastic, Inc.",2017
540,9780440235163,The Smoke Jumper,Nicholas Evans, Dell,"[u'July', u'30th', u'2002\n']",9780440235163,The Smoke Jumper,Nicholas Evans,Random House Publishing Group,2002
541,9780440236559,Kiss of the Highlander,Karen Marie Moning, Dell,"[u'September', u'4th', u'2001\n']",9780440236559,Kiss of the Highlander (Highlander Series #4),Karen Marie Moning,Random House Publishing Group,2001
542,9780440236702,Tell No One,Harlan Coben, Dell Publishing Company,"[u'August', u'25th', u'2009\n']",9780440245902,Tell No One,Harlan Coben,Random House Publishing Group,2009
543,9780440236733,Gone for Good,Harlan Coben, Dell Publishing Company,"[u'March', u'4th', u'2003\n']",9780345533050,Gone for Good,Harlan Coben,Random House Publishing Group,2011
544,9780440237556,The Dark Highlander,Karen Marie Moning, Dell,"[u'October', u'1st', u'2002\n']",9780440237563,The Immortal Highlander (Highlander Series #6),Karen Marie Moning,Random House Publishing Group,2005
545,9780440237563,The Immortal Highlander,Karen Marie Moning, Dell,"[u'July', u'26th', u'2005\n']",9780440237563,The Immortal Highlander (Highlander Series #6),Karen Marie Moning,Random House Publishing Group,2005
546,9780440240945,The Gates of Rome,Conn Iggulden, Dell Books,"[u'February', u'2004\n']",9780385343015,Emperor: The Gates of Rome (Emperor Series #1),Conn Iggulden,Random House Publishing Group,2009
547,9780440240952,"The Death of Kings (Emperor, #2)",Conn Iggulden, Dell Books,"[u'February', u'2005\n']",9780385343022,Emperor: The Death of Kings (Emperor Series #2),Conn Iggulden,Random House Publishing Group,2009
548,9780440240976,Spell of the Highlander,Karen Marie Moning, Dell,"[u'August', u'28th', u'2007\n']",9780440240976,Spell of the Highlander (Highlander Series #7),Karen Marie Moning,Random House Publishing Group,2006
549,9780440241010,The Enemy,Lee Child, Dell Publishing Company,"[u'April', u'26th', u'2005\n']",9780440245995,The Enemy (Jack Reacher Series #8),Lee Child,Random House Publishing Group,2009
550,9780440241027,One Shot,Lee Child, Dell Publishing Company,"[u'March', u'28th', u'2006\n']",9780440246077,One Shot (Jack Reacher Series #9),Lee Child,Random House Publishing Group,2009
551,9780440241898,Shopaholic Ties the Knot,Sophie Kinsella, Dell Publishing Company,"[u'August', u'31st', u'2004\n']",9780385336178,Shopaholic Ties the Knot (Shopaholic Series #3),Sophie Kinsella,Random House Publishing Group,2003
552,9780440241904,Can You Keep a Secret?,Sophie Kinsella, Dell Publishing Company,"[u'December', u'27th', u'2005\n']",9780385338080,Can You Keep a Secret?,Sophie Kinsella,Random House Publishing Group,2005
553,9780440243908,Genghis: Birth of an Empire,Conn Iggulden, Dell Publishing Company,"[u'March', u'2008\n']",9780385344210,Genghis: Birth of an Empire (Khan Dynasty Series #1),Conn Iggulden,Random House Publishing Group,2010
554,9780440244493,Veil of Midnight,Lara Adrian, Dell,"[u'December', u'30th', u'2008\n']",9780440244493,Veil of Midnight (Midnight Breed Series #5),Lara Adrian,Random House Publishing Group,2008
